subsidiarynumber;vat;name;adprotected;startdate;enddate
1003350182;29189919;"Engholm Centret";0;1993-01-01;
1007527876;29189404;"Børnehuset Lærken";0;1999-01-01;
1003386792;29189420;"FRITIDS- OG UNGDOMSKLUBBEN SMEDEGÅRDEN";0;1993-01-01;
1003387325;29189471;"Plejecenter Østermarken";0;1993-01-01;
1022273724;29190925;"Viborg Patienthotel";1;2017-03-15;
1003250641;64942212;"Vesterbro Børnegård";1;2016-01-01;
1016580798;29189846;"Daginstitution - Børnehuset Pilekvisten";1;2011-01-18;
1003274701;29188378;"Botilbud Ebberød";1;1993-01-01;
1009750173;29190658;"Synscenter Refsnæs";0;2003-01-01;
1013673043;29188459;"Plejecentret Solvognen";0;2007-10-08;
1017710539;29188378;Byageren;1;2012-06-07;
1008522312;26108993;"HELDAGSSKOLEN BRÅBY ApS";0;2001-07-01;
1018500236;64942212;"Skolen i Sydhavnen";0;2013-05-22;
1003386767;29189420;"VUGGESTUEN TORNHØJVEJ";0;1993-01-01;
1021891769;43395718;"Saxoly børnehus";0;2016-11-02;
1003342489;29189900;"SKIBET BØRNEHUS INTEGREREDE INSTITUTION";1;1993-01-01;
1010446968;29189633;"Børnehuset Skovtroldene";1;2003-02-01;
1015264477;29189900;Bredballegård;1;2009-05-14;
1003374400;29190941;"Regionshospital Nordjylland, Hjørring";0;1993-01-01;
1003254325;64942212;Himmelbuen;1;1993-01-01;
1008996578;35209115;"3 - Plejecenter Albanigade";0;2000-01-01;
1003290778;29188505;"Autisme Center Vestsjælland - Staben for fælles Udvikling, Administration og Service";0;1993-01-01;
1015740651;29189641;Bakkehuset;0;2010-01-04;
1016125500;19438414;"Børnehuset Skovshoved, afd. Nordlys (Gentofte Kommune)";1;2010-06-18;
1016712376;33572662;"MONTESSORI INTERNATIONAL PRESCHOOL S.M.B.A.";0;2011-03-01;
1003377022;29189501;"Plejehjemmet Margrethelund";0;1993-01-01;
1003269485;19501817;Ungdomsskolen;0;1993-01-01;
1018540971;29189838;"Botilbuddet Veum Bøg";0;2013-06-06;
1015368957;29189951;"Bofællesskabet, Bjerggade 50";0;2009-07-02;
1003308878;29189684;Fælleshåb;0;1993-01-01;
1001629866;28402953;"VINDERUP REALSKOLE";0;1966-01-21;
1014792356;29189897;"Midtbyens Børnehus";0;2008-10-09;
1000146520;10878047;"FENSKÆR EFTERSKOLE";0;1987-08-01;
1023095307;36930551;"Randers Statsskole v/DinnerdeLuxe";0;2018-01-01;
1013440863;29208654;"Plejecenter Egehaven";1;2007-07-06;
1003330596;29189803;"Plejehjemmet Strandby og Hjemmepleje Esbjerg Midt";0;1993-01-01;
1003342428;29189900;"Børnehuset Gaia";1;1993-01-01;
1013663536;29188645;"Kostforplejning Åløkken";0;2007-10-04;
1003336132;69116418;"Lyng Fritidscenter";0;1993-01-01;
1003289666;29208654;"Plejecenter Hotherhaven";0;1993-01-01;
1003331737;29189811;"Helle Plejecenter";0;1993-01-01;
1003377022;29189501;"Plejehjemmet Margrethelund";0;1993-01-01;
1004237731;29189420;"De specialiserede døgntilbud - Engen";0;1996-01-01;
1000934144;15501707;"PRIVATHOSPITALET DANMARK A/S";0;1991-09-01;
1003382128;29189382;Vendelbocentret;0;1993-01-01;
1003350741;29189986;DJURSLANDSSKOLEN;0;1993-01-01;
1002825183;89720516;"HEDEMØLLE EFTERSKOLE";0;1980-06-01;
1015740597;29190623;"Psykiatrisk Center København";0;2010-01-04;
1003274701;29188378;"Botilbud Ebberød";1;1993-01-01;
1004043724;19210170;"Frøslevlejrens Efterskole";0;1997-04-01;
1026220943;41644702;"Madforeningen Bofællesskabet Grønningen";0;2020-09-03;
1003324937;29189838;"BOFÆLLESSKABET BAKKEHUSET";0;1993-01-01;
1017629758;64942212;"Bo- og dagtilbuddet Musvågevej";0;2012-04-24;
1003387052;29189471;"PLEJECENTER SOLVANG";0;1993-01-01;
1003281975;70960516;Ulvemosehuset;0;1993-01-01;
1015548122;29189846;"Demensenheden Viborg";1;2009-09-28;
1003368759;29189846;"Pleje- og Omsorgscenter Sjørup";1;1993-01-01;
1003334700;29190909;"Sygehus Lillebælt, Vejle Sygehus";1;1993-01-01;
1003321276;29189773;Ungeindsatser;0;1993-01-01;
1003377022;29189501;"Plejehjemmet Margrethelund";0;1993-01-01;
1026058119;41492627;"S/I Ellestedet nr. 5";1;2020-08-01;
1012513433;64942212;Solstrålen;1;2005-03-01;
1003333960;29189900;"Udviklingscenteret De 2 Gårde - Rønnevang";1;1993-01-01;
1003428862;29189803;"Auraskolen Klub Hjerting";0;1994-01-01;
1001429277;18095513;"Bramming Gymnastik- og Idrætsefterskole";0;1964-08-21;
1008595492;29189889;"Sundhedscenter Ceres";0;2000-09-01;
1015631992;29189978;"Syddjurs Bo og Aktivitetstilbud - Bofællesskabet Marie Magdalene";1;2009-11-05;
1003299398;29189625;"Socialpædagogisk Center Næstved";0;1993-01-01;
1003275381;29189366;"Botilbud Vingen";0;1993-01-01;
1018824368;29188505;Blomstergården;0;2013-10-15;
1024507692;40334858;"S/I Børnehuset Fælleden";1;2019-03-20;
1003398648;29190623;RIGSHOSPITALET;0;1993-01-01;
1004613700;29188378;KROGHOLMGÅRD;1;1997-01-01;
1003291087;29189595;"Bregninge Plejecenter";0;1993-01-01;
1008793723;29189595;"Bo & Aktivitet Kalundborg Kommune, Præstehaven";0;2001-11-27;
1003756233;29189501;"Bofællesskabet Lundagervej";0;1995-01-01;
1015411429;65307316;"Børnehuset Græshoppen";0;2009-07-23;
1003387052;29189471;"PLEJECENTER SOLVANG";0;1993-01-01;
1003382128;29189382;Vendelbocentret;0;1993-01-01;
1014515786;29189501;Nordstjernen;0;2008-06-23;
1018556886;27763235;"Restaurant China v/Li Lin Chen";0;2013-06-13;
1006397034;24196232;"Den Selvejende Institution Kristrup Vuggestue";0;1993-01-01;
1016029080;32890520;"STIENS BEHANDLINGSCENTER ApS";0;2010-05-01;
1013782136;29189927;Hyldgården;0;2007-11-16;
1003284238;29208654;Magnoliegården;0;1993-01-01;
1003254258;64942212;"BØRNEINSTITUTION ISBJØRNEN";1;1993-01-01;
1013464185;69116418;Aktivitetsområdet;0;2007-07-16;
1021650311;25664612;Helsehjemmet;1;2016-06-01;
1003369342;29189641;Fuglemosen;0;1993-01-01;
1003326369;29189773;"Center for korttidspladser";0;1993-01-01;
1002890468;10290600;"Bülowsvej - for børn og familier";0;1989-01-01;
1023940236;39684047;"Kantinen Nordsjællands Erhvervscenter";1;2018-06-26;
1003292290;29188505;Bjergbyparken;0;1993-01-01;
1003382128;29189382;Vendelbocentret;0;1993-01-01;
1003384958;29189420;"BØRNEHAVEN FYRKILDEVEJ";0;1993-01-01;
1003302583;29188599;"SUNDby Børnehus";1;1993-01-01;
1003313353;29189684;"ÆLDRECENTER SKOVGADE";0;1993-01-01;
1003255072;64942212;"PLEJECENTRET SØLUND";1;1993-01-01;
1009932654;64942212;"Vuggestuen Viktoria";1;2002-01-01;
1015257225;32107907;"Den selvejende Institution Bostedet Caroline Marie";0;2009-06-01;
1021521058;29189803;"Udviklingscenter Vest - Botilbuddet Farupvej 8C";0;2016-08-01;
1003334347;29190925;"Regionshospitalet Horsens";1;1993-01-01;
1003366409;55133018;"Dagtilbud 6181 - Stautrup afd. Søskrænten";0;1993-01-01;
1015109900;29189633;"Voerladegård Børnehave";0;2009-03-02;
1003326503;29189773;"Dybbøl Plejecenter";0;1993-01-01;
1003269540;29188386;"BØRNEHUSET MÆLKEBØTTEN";0;1993-01-01;
1002741865;86223910;"MINISTERIERNES VUGGESTUE";0;1979-06-01;
1003251648;64942212;Bakketoppen;1;1993-01-01;
1020584544;36212179;"S/I Gribskov Naturbørnehave";0;2015-08-01;
1003350674;29190941;SØDISBAKKE;0;1993-01-01;
1003323875;29189781;"Plejecenter Digegården";0;1993-01-01;
1011391326;29189609;"Center Vest";0;2004-01-01;
1003252280;64942212;Hyltebro;1;1993-01-01;
1022248797;64942212;Stubmøllen;1;2017-01-01;
1009529035;25133528;"Sengeløse Børnehave og vuggestue";0;2002-12-30;2020-02-02
1003057690;38660918;KORNUMGAARD;1;1979-10-22;
1002997148;19399117;"FRK JOSEPHINE SCHNEIDERS BØRNEHJEM";0;1990-01-01;
1017999407;34631573;"Vendsyssel Børnehus";0;2012-08-01;
1019211211;35561935;"Bredballe Privatskole S/I";1;2014-08-15;
1002041177;55886210;"HVILEHJEMMET BENNETGAARD";0;1964-06-20;
1020819274;29189447;"Søbæk Have";0;2016-02-01;
1003385644;29189420;"GL.LINDHOLM SKOLE";0;1993-01-01;
1001820000;42075612;"MELLERUP FRI OG EFTERSKOLE";0;1964-08-12;
1003381261;29189463;"Haverslev-Ravnkilde Skole - Ravnkilde Skole";0;1993-01-01;
1003332599;29189803;"Børn & Pædagogik, Ribe - Afd. Kaskelotten";0;1993-01-01;
1003377848;29189498;"BØRNEHUSET SPIREN";0;1993-01-01;
1002037303;55670714;HOLMEGÅRDSPARKEN;1;1964-04-01;
1015204121;29188599;"Blishøjgårds Cafeteria";0;2009-04-16;
1003333996;29189900;"Bofællesskabet Postens Vej";1;1993-01-01;
1003323437;29189757;"Humletoftens Plejecenter";0;1993-01-01;
1003382049;29189382;"Sindal Undervisningssted";0;1993-01-01;
1003350674;29190941;SØDISBAKKE;0;1993-01-01;
1018489186;60786615;"Barnets Blå Hus";1;2013-05-15;
1003251685;29190623;"BISPEBJERG HOSPITAL";0;1993-01-01;
1013711646;29189595;Finderuplund;0;2007-10-23;
1023869191;29189765;"Børnenes Univers Grindsted Vest";0;2018-08-14;
1003269151;19501817;Mølleholmskolen;0;1993-01-01;
1002556211;78617012;"HANSTHOLM FRISKOLE";0;1985-09-01;
1003283784;29188386;"Børnehusene i Veksø - Børnehuset De Fire Årstider";0;1993-01-01;
1013663536;29188645;"Kostforplejning Åløkken";0;2007-10-04;
1003353661;29189986;"PLEJECENTER VIOLSKRÆNTEN OG GRØNNEGÅRDEN";0;1993-01-01;
1003398648;29190623;RIGSHOSPITALET;0;1993-01-01;
1003331427;29189765;"Sdr. Omme Børnehave";0;1993-01-01;
1000832442;14940294;"Bjergsnæs Efterskole";0;1985-01-01;
1003357229;29189668;"Områdecenter Møllevang";0;1993-01-01;
1009012016;65120119;Parkvænget;0;2001-09-01;
1016925647;33670990;"Brumbassen v/Gitte Bach";0;2011-08-15;
1011364043;29189900;"Område Nord - Plejecenter Kastaniehaven";1;2004-03-01;
1003311088;29189684;"Ældrecentret Egebo";0;1993-01-01;
1025434087;41084375;"Gittes Cateringfirma v/ Gitte Dam Petersen";1;2020-01-16;
1014584672;29189382;"Botilbuddet Poulstruplund";0;2008-01-01;
1014515786;29189501;Nordstjernen;0;2008-06-23;
1020362266;29190658;"Psykiatrien - Slagelse - Fælledvej";0;2015-05-01;
1013089805;29189986;"Botilbuddet Banesvinget 20";0;2007-01-01;
1003375316;29189420;"Boformen Astrupparken";0;1993-01-01;
1012597653;29756376;"Onkel og Tante - Rugsted";0;2006-10-01;
1024874067;64942212;"Børnehuset Støberigade - udflytter";1;2019-08-01;
1013525060;29189641;"Funder Plejecenter";0;2007-01-01;
1003254970;64942212;Ringertoften;1;1993-01-01;
1003288555;29189404;"SCT. JØRGENS SKOLE";0;1993-01-01;
1009685959;29189498;"BOFÆLLESKAB ODINSVEJ";0;2002-01-01;
1004425399;29189889;"Lindehøj Centret";0;1997-01-01;
1015922555;29189498;Koktvedparken7;0;2010-03-18;
1003340565;29189897;"Plejehjem Munkensdam";0;1993-01-01;
1003357163;29189668;"Børnehuset Jennumparken";0;1993-01-01;
1010522559;29189897;"Plejehjem Kirsebærhaven";0;2004-01-01;
1004127418;29189420;"BØRNEHAVEN KÆRGÅRDEN";0;1996-01-01;
1003377083;29189501;"Dronninglund skole";0;1993-01-01;
1013052693;29189919;Rosenholm;0;2007-01-01;
1002741865;86223910;"MINISTERIERNES VUGGESTUE";0;1979-06-01;
1003261927;12881517;"PLEJEHJEMMET ENGGÅRDEN";1;1993-01-01;
1003328373;29190909;"Sydvestjysk Sygehus";0;1993-01-01;
1021293764;65307316;"Børneinstitutionen Skibet - afd. bagbord";0;2016-03-31;
1006470956;26576318;"Ølsemagle Børnegård";0;1970-04-01;
1003280207;64502018;"Børnehuset Rosenkilden";1;1993-01-01;
1016997079;33727615;"Børnehuset Pippi";0;2011-09-01;
1003331890;29189838;"ÆLDRECENTER BLOMSTERENGEN";0;1993-01-01;
1015823182;14268235;"Hospice Søndergård";0;2010-02-04;
1019173476;11427693;"UFMIN Kantine / J. Nørgaard Cafe A/S";0;2014-02-28;2020-12-31
1015591052;29189811;"Samstyrken Humlehaven 2, 59, 72";0;2009-10-19;
1010522559;29189897;"Plejehjem Kirsebærhaven";0;2004-01-01;
1025422372;24194426;Børnekompasset;1;2020-01-01;
1018882104;29188505;"Specialcenter Slagelse Halsebyvænget";0;2013-11-08;
1025888916;60183112;"Demensplejecenter Skovvang";0;2020-07-01;
1003281239;29189366;"Integreret institution Munkeengen";0;1993-01-01;
1008456999;26052203;"Barnets Hus";0;2001-05-01;
1017857807;29190658;"Kofoedsminde - Højbovej";0;2012-08-14;
1003254465;64942212;"Fritidscenter Østerbro Nord";1;1993-01-01;
1007533337;29189668;"Børnehaven Essenbækken";0;1999-01-01;
1018605860;29190941;"Kloden - Center for Døvblindhed og Høretab";0;2013-07-01;
1003279399;64502018;"Børnehuset SOMMERLYST";1;1993-01-01;
1020695249;29190658;"Psykiatrien - Slagelse - Grønningen";0;2015-09-01;
1023638378;29189374;"Plejeboliger Køge Kommune Nord";0;2018-05-01;
1003279971;64502018;"Plejehjemmet Grønnehaven";1;1993-01-01;
1003384648;29189420;"Børnehaven Damstræde";0;1993-01-01;
1003293637;29189447;"Børnehuset Spirrekassen";0;1993-01-01;
1015795286;29189897;"Børnehusene i Vonsild";0;2010-01-25;
1003267500;55606617;"BØRNEHUSET SOLSTIEN";0;1993-01-01;
1003328373;29190909;"Sydvestjysk Sygehus";0;1993-01-01;
1003382670;29189463;"Terndrup Ældrecenter";1;1993-01-01;
1004996514;64942212;Klatretræet;1;1998-01-01;
1017329142;66137112;"Børnehuset Roholmhaven";0;2011-12-12;
1016592680;29189730;"Sundbyøster Humlebien";0;2011-01-21;
1003302935;29189625;"Distrikt SYD - Birkebjergcentret";0;1993-01-01;
1003342271;29189900;"Grønnedalen & Solsikkegård";1;1993-01-01;
1003336296;69116418;"Distrikt 12 Hybyhus Pleje, 13 Leve-Bo, 14 Bofællesskab";0;1993-01-01;
1003353120;29189641;"Fårvang ældrecenter";0;1993-01-01;
1003375080;29189420;"Studievej 19";0;1993-01-01;
1014515786;29189501;Nordstjernen;0;2008-06-23;
1003271106;11715311;"Plejecenter Solgården";0;1993-01-01;
1003386342;29189420;"Plejehjemsboliger Smedegården";0;1993-01-01;
1003276601;29188378;"Plejecentret Sjælsø";1;1993-01-01;
1003341809;29189900;"Område Øst - Plejecenter Bakkeager";1;1993-01-01;
1002145661;62045817;"NYBORG PRIVATE REALSKOLE";0;1964-04-01;
1003275411;29189366;"Center for bekyttet beskæftigelse";0;2014-06-02;
1003328373;29190909;"Sydvestjysk Sygehus";0;1993-01-01;
1004340351;29189374;DUESLAGET;0;1996-01-01;
1000773475;14618600;"Sofie Rifbjerg Efterskole";0;1992-01-01;
1003360527;29189633;"Specialcenter Baunegården";1;1993-01-01;
1003063706;41073411;"Gråsten Landbrugsskole";0;1964-06-19;
1003355123;29189668;"Omr VEST Kildevang";0;1993-01-01;
1011808952;64502018;Kronborghus;1;2005-03-01;
1024894661;40677674;"Globus Catering ApS";0;2019-07-24;
1003375080;29189420;"Studievej 19";0;1993-01-01;
1003127219;58519111;"Botilbuddet Østerled";1;1982-01-01;
1004236012;29189382;"Elsagervej 27-29-31 - Bofællesskab";0;1996-01-01;
1003299520;29189625;"Socialpædagogisk Center Næstved";0;1993-01-01;
1003281082;29189366;"Grønnevang Fritids- og Ungdomsklub";0;2014-06-02;
1016019298;29188572;"Aktiv-Bo Krogsbølleparken 1 og 2";0;2010-05-03;
1003268027;55606617;"PLEJECENTER KROGSTENSHAVE";0;1993-01-01;
1011344492;29189420;"Familiehuset Bisgård";0;2004-01-01;
1003351542;29190925;"Århus Universitetshospital";0;1993-01-01;
1021217308;19176878;"Hiort Lorenzen Plejecenter";0;2016-04-01;
1018198882;29189404;"Botilbuddet Lindelunden";0;2013-01-16;
1013673043;29188459;"Plejecentret Solvognen";0;2007-10-08;
1016430303;64942212;"Børnehuset 8TALLET";1;2010-11-09;
1003250641;64942212;"Vesterbro Børnegård";1;2016-01-01;
1003261538;65113015;"Børnehuset Brumbassen";1;1993-01-01;
1007809278;25527585;"Dronning Ingrids Hjem";0;1970-12-30;
1004912214;29189420;Viften;0;1998-01-01;
1013851170;29190658;"Bakkegården - Odsherredvej";0;2007-12-12;
1010167171;27401716;"Den selvejende institution Deborah Centret";0;2003-08-01;
1026279344;29189366;"Børnehuset Kildedalen afd. Favrholm";0;2020-07-01;
1003333327;29189838;KÆRDALEN;0;1993-01-01;
1002263008;68004713;"Ågård Efterskole";0;1964-07-13;
1004129495;29189633;Elverhøj;1;1996-01-01;
1003350674;29190941;SØDISBAKKE;0;1993-01-01;
1003294955;29188459;"Plejecenter Præstevænget";0;1993-01-01;
1015730885;32661149;"DIN FORSYNING A/S";0;2009-12-21;
1017665789;58271713;Sønderhaven;0;2012-05-10;
1013427417;29188572;"Aktiv-Bo Lolland/Afd.ledelse 1,2,3,4, vikarer";0;2007-07-04;
1019146509;29188505;"Specialcenter Slagelse, Vejsgård Alle";0;2014-02-19;
1003376580;29189501;"Bofællesskab Brandur Alle 5";0;1993-01-01;
1003375079;29189420;Løvdal;0;1993-01-01;
1003279077;29188440;"PlejeGribskov Helsingegården";0;1993-01-01;
1003382670;29189463;"Terndrup Ældrecenter";1;1993-01-01;
1003342210;29189900;"KIRKEBAKKEN DAGINSTITUTION";1;1993-01-01;
1003269096;19501817;"Lindetræet - afdeling 2";0;1993-01-01;
1018432370;36150513;"Plejecenter Kastaniely";0;2013-04-22;
1003126224;58250716;"KTAS Vuggestue";0;1983-01-01;
1003292290;29188505;Bjergbyparken;0;1993-01-01;
1006393623;24192679;"BØRNEHAVEN KAPTAJNGÅRDEN";0;1993-01-01;
1003756233;29189501;"Bofællesskabet Lundagervej";0;1995-01-01;
1024816660;26107911;"PHA 3 (Kantine)";1;2019-06-24;
1023860844;32318061;"Attendo Vonsildhave";0;2018-02-14;2020-12-31
1007809472;25527836;"Børnegården Rundhøj";0;1968-03-30;
1003631909;64942212;"Fritidsinstitutionen ved Gasværksvejens Skole/Gasværkstedet";1;1993-01-01;
1017896950;55133018;"Område Christiansbjerg";0;2012-09-03;
1022840734;38860011;"Den selvejende Institution Oasehøjskolen";1;2017-11-01;
1003383537;29189498;"Ældre Rosengården";1;1993-01-01;
1003356982;14960228;"RANDERS KLOSTERS PLEJEHJEM";0;1993-01-01;
1003279077;29188440;"PlejeGribskov Helsingegården";0;1993-01-01;
1011353726;65120119;"KABS - Stjernevang";0;2005-01-01;
1002060661;57330414;"Høng Efterskole";0;1964-07-29;
1003343060;29190925;"NØRHOLM KOLLEGIET";0;1993-01-01;
1003398648;29190623;RIGSHOSPITALET;0;1993-01-01;
1015562850;29189803;"Plejehjemmet Esehuset og Administration";0;2009-10-05;
1025936791;14406042;"ISS Facility Services A/S";1;2020-06-29;
1004355851;29189676;"Socialpsykiatri Platanvej";0;1997-01-01;
1003374059;29189501;Hedebo;0;1993-01-01;
1013556721;29189498;"Ældre Leve Bo Bangsbovej 25";0;2007-01-01;
1021451025;29189854;"Rise Modtagekøkken";0;2016-05-26;
1003355342;29189455;"Plejecentret De Gamles Gård";0;1993-01-01;
1003374400;29190941;"Regionshospital Nordjylland, Hjørring";0;1993-01-01;
1003367843;29189560;"Daginstitution Kumlhøj";0;1993-01-01;
1007533108;29189633;"Galten/Låsby Dagtilbud";1;1999-01-01;
1003304938;29188572;"Team Blomsterparken - Ældre & Sundhed";0;1993-01-01;
1005082032;29189420;"BØRNEHAVEN STRANDPARKEN";0;1998-01-01;
1016821078;29189846;"Pleje- og Omsorgscenter Skovvænget";1;2011-04-28;
1003364042;55133018;"Frivillighuset Lokalcenter Trøjborg";1;1993-01-01;
1011512557;28642369;Eventyrhuset;0;2005-08-01;
1013306431;69116418;"Idrætsbørnehaven Ta Fat";0;2007-01-01;
1003059644;39387514;"SCT.GEORGS GÅRDENS VUGGESTUE";0;1984-01-01;
1006699726;62966513;"Aktivitetscenter Vanløse";0;1964-04-01;
1020246126;19235998;"Den Almene Boligorganisation Fremtidens Almene Boliger";1;2014-10-19;
1011364043;29189900;"Område Nord - Plejecenter Kastaniehaven";1;2004-03-01;
1013796528;29188572;"Team Skolebakken 1 - Ældre & Sundhed";0;2007-11-22;
1003376403;29189501;Elmehøj;0;1993-01-01;
1003368097;29190925;"Regionspsykiatrien Viborg";0;1993-01-01;
1003375080;29189420;"Studievej 19";0;1993-01-01;
1003330766;29189803;"Plejehjemmet Hedelund, Hjemmepleje Esbjerg Øst og Vis. Dagtilbud Hedelund";0;1993-01-01;
1018801503;29189501;Støberiet;0;2013-10-04;
1003355342;29189455;"Plejecentret De Gamles Gård";0;1993-01-01;
1003344778;29189919;"Toftebo Centret";0;1993-01-01;
1003302194;29188572;"Team Møllecentret; Team Nakskov Nord og Team Vikar - Ældre & Sundhed";0;1993-01-01;
1003344882;29189919;"PLEJEHJEMMET LINDEGÅRDEN";0;1993-01-01;
1020484108;29189498;"Ældre Levebo Abildparken";0;2015-06-01;
1012817181;29189366;Nødeboparken;0;2007-01-01;2014-05-31
1001532961;21247812;"Vartov Børnehave S/I";0;1964-05-31;
1004680016;65113015;"Ældrecenter Æblehaven";1;1997-01-01;
1022584630;29189382;"Lunden - Østerlund 2A";1;2017-06-01;
1003357874;29189668;"Børnehuset Regnbuen";0;1993-01-01;
1017825433;25274679;Rosenborgcentret;0;2012-07-25;
1003267871;55606617;"Børnehuset Mælkebøtten";0;1993-01-01;
1009171858;29189900;"Område Øst - SMIDSTRUPPARKEN";1;2002-06-25;
1013656181;29189986;"Plejecenter Farsøhthus";0;2007-10-03;
1003290778;29188505;"Autisme Center Vestsjælland - Staben for fælles Udvikling, Administration og Service";0;1993-01-01;
1014705402;29189625;"Afdeling for væresteder";1;2008-09-10;
1003875014;29189900;"Bo-Vejle, afd. Bakken";1;1995-01-01;
1003375080;29189420;"Studievej 19";0;1993-01-01;
1015257225;32107907;"Den selvejende Institution Bostedet Caroline Marie";0;2009-06-01;
1003268684;19501817;"PLEJECENTERET BALDERSBO";0;1993-01-01;
1021873175;38054031;"Vittrup Fri fagskole S/I";0;2016-09-29;
1003344638;16530492;"Børnehuset Stjernen";0;1993-01-01;
1014180105;31236096;"Bofællesskab. Sofie Marie";0;2008-02-01;
1019249774;35812008;"BØRNEHUSET SVANEN 2014 ApS";1;2014-03-22;
1003357655;29189668;"OMRÅDECENTER RANDERS KOLLEKTIVHUS";0;1993-01-01;
1015467831;29189757;"Kildebakken Plejecenter";0;2009-08-26;
1023869086;29188572;"Dannelunde Børnehave";1;2018-08-01;
1003277736;29189129;"ØSTERGAARDEN ÆLDRECENTER";0;1993-01-01;
1003275137;64502018;"SPUC - Værestedet LIV";1;1993-01-01;
1018595571;29190941;"Specialbørnehjemmene Fjordhuset";0;2013-06-28;
1006392263;24191257;"Børnehaven Børn- og Miljø";0;1993-01-01;
1003342866;29189617;"Brande Åcenter";0;1993-01-01;
1003279077;29188440;"PlejeGribskov Helsingegården";0;1993-01-01;
1003368218;29189846;"Forsorgscenter Viborg";1;1993-01-01;
1016538090;65113015;Lionslund;1;2011-01-03;
1003386342;29189420;"Plejehjemsboliger Smedegården";0;1993-01-01;
